name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
india,2024-01-13,62.6,42.1,51.7,62.6,42.1,51.6,47.5,86.7,0,0,0,,0,0,10.1,4.7,42.8,1017.3,46.6,0.5,126.3,11,6,10,2024-01-13T07:15:19,2024-01-13T17:44:04,0.06,Partially cloudy,Becoming cloudy in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-14,63.3,43.2,51.5,63.3,43.2,51.2,46.7,85.6,0,0,0,,0,0,12.8,5.8,270.8,1017.4,54.2,0.3,164.6,14.1,7,10,2024-01-14T07:15:15,2024-01-14T17:44:52,0.1,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-15,63.8,41,50.7,63.8,37.9,49.8,44.1,80.7,0,0,0,,0,0,11.4,5.8,266.4,1016.9,47,0.8,152.2,13.1,7,10,2024-01-15T07:15:10,2024-01-15T17:45:41,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-16,64.4,41.8,50.3,64.4,41.8,49,46.6,88.4,0,0,0,,0,0,11,9.2,89.2,1015,34.8,0.5,163.1,14.1,7,10,2024-01-16T07:15:04,2024-01-16T17:46:31,0.17,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-17,64.4,42.8,51.5,64.4,40,50.7,45.5,82.7,0,0,0,,0,0,16.1,6.3,109.8,1015,31,0.6,172.7,14.9,7,10,2024-01-17T07:14:56,2024-01-17T17:47:21,0.2,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-18,64.4,44.6,51.1,64.4,43.2,50.6,46.8,86.7,0,0,0,,0,0,10.5,5.8,137.6,1017.1,58.8,0.4,167.6,14.4,7,10,2024-01-18T07:14:46,2024-01-18T17:48:10,0.25,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2024-01-19,59,44.6,49.9,59,42.1,49.3,46.8,89.7,0,0,0,,0,0,10.3,6.9,123.4,1018.8,69.4,0.5,154.5,13.2,6,10,2024-01-19T07:14:35,2024-01-19T17:49:01,0.27,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-20,62.6,45.5,52.7,62.6,45.5,52.3,46.9,82.3,0,0,0,,0,0,11,5.1,189.6,1019.2,50.1,0.7,158,13.5,6,10,2024-01-20T07:14:22,2024-01-20T17:49:51,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-21,57.5,42.8,48.7,57.5,40,47.2,45.7,90.1,0,0,0,,0,0,19.7,8.8,256.3,1018.5,47.1,0.6,184.4,15.9,7,10,2024-01-21T07:14:07,2024-01-21T17:50:41,0.34,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-22,62.6,44.6,50.8,62.6,43.2,50.4,45.1,82.7,0,0,0,,0,0,8.5,5.8,149.3,1019.5,51.7,0.6,170,14.6,7,10,2024-01-22T07:13:51,2024-01-22T17:51:31,0.38,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-23,63.8,46.4,53.5,63.8,45,52.9,48.6,84.9,0,0,0,,0,0,10.5,6.9,166.3,1018.4,74.5,0.5,169.3,14.7,7,10,2024-01-23T07:13:33,2024-01-23T17:52:22,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-24,60.8,47.4,52.6,60.8,47.4,52.4,48.2,85.8,0,0,0,,0,0,10.3,6.9,286.6,1018.5,58.4,0.5,174.6,15,7,10,2024-01-24T07:13:14,2024-01-24T17:53:12,0.45,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-25,65.2,44.6,51.6,65.2,42.1,51.1,47.5,87.1,0,0,0,,0,0,8.7,5.8,280.6,1020.6,59.2,0.5,168.9,14.7,7,10,2024-01-25T07:12:53,2024-01-25T17:54:03,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-26,69.8,43.7,54.3,69.8,43.7,54.3,45.5,76.4,0,0,0,,0,0,9.4,5.8,291.3,1021.4,32.2,0.6,181.9,15.7,7,10,2024-01-26T07:12:31,2024-01-26T17:54:53,0.52,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-27,74.1,43.6,57.2,74.1,43.6,57.1,44,68.3,0,0,0,,0,0,20.8,9.4,255.2,1019.5,9.3,1.1,189.7,16.3,7,10,2024-01-27T07:12:07,2024-01-27T17:55:43,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-28,66.2,46.8,55.9,66.2,46.8,55.9,48.7,78.1,0,0,0,,0,0,13,9.2,76.6,1018.1,47.3,0.8,144.3,12.4,5,10,2024-01-28T07:11:42,2024-01-28T17:56:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-29,71.6,48.2,57.4,71.6,46.3,57.1,51.9,84.1,0,0,0,,0,0,14.8,6.9,145.5,1018,19,0.7,185.3,16.2,7,10,2024-01-29T07:11:15,2024-01-29T17:57:24,0.62,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-30,67.1,50,54.9,67.1,48.4,54.8,52.5,92.3,0,0,0,,0,0,13.2,5.8,271.5,1017.2,69.5,0.3,185,15.8,7,10,2024-01-30T07:10:46,2024-01-30T17:58:14,0.65,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-01-31,60.8,48.5,55,60.8,48.5,55,53.9,96.2,0.366,100,12.5,rain,0,0,15.7,9.2,71.7,1016,95.3,0.3,111.8,9.6,6,10,2024-01-31T07:10:16,2024-01-31T17:59:03,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-01,64.5,55.7,59.3,64.5,55.7,59.3,57.6,94.1,0.68,100,16.67,rain,0,0,27.3,13.9,112,1016.1,75.8,1,124.3,10.6,4,10,2024-02-01T07:09:45,2024-02-01T17:59:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-02,62.6,49.1,55.2,62.6,49.1,55.2,53.4,94.1,0,0,0,,0,0,19.2,9.2,246.9,1019.5,65.8,0.5,173.7,15,7,10,2024-02-02T07:09:13,2024-02-02T18:00:42,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-03,71.2,44.6,57.1,71.2,43.2,56.8,47.5,74.5,0,0,0,,0,0,15.9,5.8,250.4,1018.1,77.7,1.1,184.2,15.9,7,10,2024-02-03T07:08:39,2024-02-03T18:01:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-04,68,55.4,61,68,55.4,61,57,87.2,0.039,100,8.33,rain,0,0,18.6,8.1,120.9,1016.7,87.5,0.9,100,8.7,4,10,2024-02-04T07:08:03,2024-02-04T18:02:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-05,68,54.1,61,68,54.1,61,55.5,83.7,0,0,0,rain,0,0,13.9,8.1,283.8,1017.8,56.7,1.2,159.1,13.7,7,10,2024-02-05T07:07:26,2024-02-05T18:03:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-06,67.2,48.2,56.3,67.2,45.6,56,46.2,72.9,0,0,0,,0,0,19.5,9.2,291.3,1019.8,30.9,1.2,207.1,17.8,8,10,2024-02-06T07:06:48,2024-02-06T18:03:56,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-07,68.3,49.1,56.4,68.3,49.1,56.3,44.5,67.7,0,0,0,,0,0,24.6,11.4,269.3,1020.6,32.1,1.7,206.1,17.8,7,10,2024-02-07T07:06:09,2024-02-07T18:04:44,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-08,69.8,46.4,57.8,69.8,42.3,57.1,44.7,66.3,0,0,0,,0,0,27.5,13.9,253,1018.7,18.9,1.8,214.8,18.7,8,10,2024-02-08T07:05:28,2024-02-08T18:05:31,0.94,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-09,72.9,48.2,58.9,72.9,45,58.6,42.1,57.9,0,0,0,,0,0,14.3,7.4,263.5,1019,0,2.2,213,18.4,8,10,2024-02-09T07:04:46,2024-02-09T18:06:18,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-10,72.6,45.9,58.8,72.6,45.9,58.8,47.3,69.7,0,0,0,,0,0,11,5.8,311.5,1021.4,0,1.1,214.1,18.6,8,10,2024-02-10T07:04:03,2024-02-10T18:07:05,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-11,73.8,48.2,59.3,73.8,47.3,59.2,49.3,73.7,0,0,0,,0,0,12.1,5.8,266.3,1020.8,16.7,0.9,214,18.5,8,10,2024-02-11T07:03:18,2024-02-11T18:07:52,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-12,72,49.2,60,72,49.2,60,52.6,79.1,0,0,0,,0,0,9.2,6.9,280.3,1019.9,32.7,0.8,189.2,16.2,8,10,2024-02-12T07:02:33,2024-02-12T18:08:38,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-13,71.6,50.8,60.6,71.6,50.8,60.6,53.7,80.5,0,0,0,,0,0,8.5,7.4,280.6,1019,65.2,0.7,190.7,16.5,7,10,2024-02-13T07:01:46,2024-02-13T18:09:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-14,73.6,51.8,62,73.6,51.8,62,53.2,76.4,0,0,0,,0,0,15.7,8.1,260.3,1018.7,36.6,0.9,213.3,18.4,8,10,2024-02-14T07:00:58,2024-02-14T18:10:08,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-15,76.6,51.3,62.5,76.6,51.3,62.5,50.6,71,0,0,0,,0,0,14.1,9.2,273,1019.6,0,1.3,219.1,18.9,8,10,2024-02-15T07:00:09,2024-02-15T18:10:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2024-02-16,78.3,49.2,63.1,78.3,49.2,63.1,46.8,63.5,0,0,0,,0,0,15.7,8.1,288.6,1020,0,1.3,224.5,19.5,8,10,2024-02-16T06:59:19,2024-02-16T18:11:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-17,77.9,49.4,62.9,77.9,49.4,62.9,47.2,62.1,0,0,0,,0,0,18.1,9.2,260,1015.6,3,1.6,224.3,19.4,8,10,2024-02-17T06:58:28,2024-02-17T18:12:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-18,83.5,51.2,66.6,80.9,51.2,66.3,49.4,59.8,0,0,0,,0,0,15.2,8.1,130.8,1012.6,24.7,1.9,214.7,18.4,8,10,2024-02-18T06:57:35,2024-02-18T18:13:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-19,81.3,60.2,69.7,81.1,60.2,69.7,52.9,56.9,0,0,0,rain,0,0,29.5,15,113.5,1010.5,36.1,1.7,207.6,18,8,10,2024-02-19T06:56:42,2024-02-19T18:13:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-20,80.6,60.8,69.7,81.5,60.8,69.7,59.2,72.4,0.079,100,4.17,rain,0,0,17.2,9.2,130,1010.5,65.2,1.2,176.8,15.4,7,10,2024-02-20T06:55:48,2024-02-20T18:14:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-21,78.8,57.2,67,78.8,57.2,67,53.6,66.5,0,0,0,,0,0,15.7,9.7,279.6,1010.7,31,1.5,227.7,19.8,8,10,2024-02-21T06:54:53,2024-02-21T18:15:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-22,77,56.8,66.1,77,56.8,66.1,45.7,51.6,0,0,0,,0,0,18.6,9.2,298.1,1013.4,22.9,2.6,222.3,19.3,8,10,2024-02-22T06:53:57,2024-02-22T18:15:55,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
india,2024-02-23,74.3,50,62.3,74.3,50,62.3,42.3,51.3,0,0,0,,0,0,17.2,9.2,295.7,1016.1,0,2.2,237.2,20.6,8,10,2024-02-23T06:53:00,2024-02-23T18:16:37,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-24,75.3,51.6,63.3,75.3,51.6,63.3,41.5,50.3,0,0,0,,0,0,15.2,4.7,324.5,1016.4,33.8,1.9,209.7,18.1,8,10,2024-02-24T06:52:02,2024-02-24T18:17:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-25,77.5,51.6,65,77.5,51.6,65,39.1,44.9,0,0,0,,0,0,12.8,10.3,22.7,1018.5,45.1,2.3,232.6,20.1,8,10,2024-02-25T06:51:04,2024-02-25T18:17:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-26,76.4,54.6,65.9,76.4,54.6,65.9,40.2,42.9,0,0,0,,0,0,12.1,5.8,333.6,1018.4,52.9,2.2,199.8,17.4,8,10,2024-02-26T06:50:05,2024-02-26T18:18:39,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-27,75.2,57.5,65.8,75.2,57.5,65.8,45.7,51.6,0,0,0,rain,0,0,19.2,9.2,310.5,1018.1,52.7,2.2,208.1,17.9,8,10,2024-02-27T06:49:05,2024-02-27T18:19:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-02-28,76.3,53.6,64.3,76.3,53.6,64.3,50.1,63.5,0,0,0,,0,0,24.4,11.4,271.5,1016.4,0,1.9,239.5,20.7,8,10,2024-02-28T06:48:04,2024-02-28T18:19:59,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2024-02-29,78.8,53.6,66.3,78.8,53.6,66.3,50.1,59.5,0,0,0,,0,0,18.3,10,266.5,1015.2,9.3,2.1,242.9,20.8,8,10,2024-02-29T06:47:02,2024-02-29T18:20:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-01,84.2,56.8,70.9,81.9,56.8,70.5,52.1,56.7,0,0,0,rain,0,0,20.4,12.8,105.7,1014,46.6,1.8,200.3,17.3,8,10,2024-03-01T06:46:00,2024-03-01T18:21:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-02,75.9,64.4,70.2,75.9,64.4,70.2,59.9,70.5,0.289,100,12.5,rain,0,0,28.9,17.5,129.4,1010.9,82.4,1.9,179.1,15.5,8,10,2024-03-02T06:44:57,2024-03-02T18:21:56,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-03,76.7,60.3,66.9,76.7,60.3,66.9,51.7,62.4,0.016,100,4.17,rain,0,0,20.8,10.3,300.9,1011.9,65.7,1.9,189.9,16.5,8,10,2024-03-03T06:43:54,2024-03-03T18:22:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2024-03-04,74.8,53.2,64.2,74.8,53.2,64.2,39.8,46.9,0,0,0,,0,0,15.4,6.9,322.7,1016.2,19.6,2.1,246.9,21.4,9,10,2024-03-04T06:42:50,2024-03-04T18:23:12,0.79,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
india,2024-03-05,72.7,51.8,62,72.7,51.8,62,41.6,49.7,0,0,0,,0,0,19.5,11.4,289.7,1017.4,40.1,2.1,254,22,9,10,2024-03-05T06:41:45,2024-03-05T18:23:49,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-06,72.1,50,61.6,72.1,47.2,61.5,42.3,51.5,0,0,0,,0,0,18.1,9.1,280.7,1015.8,61.6,1.9,236,20.4,8,10,2024-03-06T06:40:40,2024-03-06T18:24:27,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-07,77.5,52.7,65.7,77.5,52.7,65.7,45.2,51.3,0,0,0,,0,0,16.6,10.3,290.3,1015.1,37.4,1.9,252.3,21.7,9,10,2024-03-07T06:39:34,2024-03-07T18:25:03,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-08,80.3,54.5,67.8,79.1,54.5,67.7,47.1,50.7,0,0,0,,0,0,17.9,10.3,296,1016,3.9,2.1,257,22.3,9,10,2024-03-08T06:38:28,2024-03-08T18:25:40,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-09,78.8,53.6,66.3,78.8,53.6,66.3,46.6,53.4,0,0,0,,0,0,21.5,11.4,273.9,1016,7.5,2,262.3,22.6,9,10,2024-03-09T06:37:21,2024-03-09T18:26:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-10,81.5,53.6,67.7,80,53.6,67.6,47.3,52.4,0,0,0,,0,0,15.2,8.1,280.2,1015.4,41.9,1.9,248.8,21.3,9,10,2024-03-10T06:36:15,2024-03-10T18:26:53,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-11,86.4,60.7,73.7,83.7,60.7,73,49.9,47.5,0,0,0,,0,0,11.9,8.1,329.8,1016.4,21.4,2.2,255.5,22.3,9,10,2024-03-11T06:35:07,2024-03-11T18:27:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-12,85.3,61.3,73.3,83.2,61.3,72.8,52,50.5,0,0,0,,0,0,15.7,8.1,297.5,1014.6,13.2,2,243.4,21,9,10,2024-03-12T06:34:00,2024-03-12T18:28:04,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-13,86.4,59.1,72.2,83.6,59.1,71.6,52.8,54.9,0,0,0,,0,0,23,11.4,241,1012.2,39.6,1.9,233.7,20.1,9,10,2024-03-13T06:32:51,2024-03-13T18:28:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-14,84.7,61,73.4,82.9,61,72.9,53,53,0,0,0,,0,0,15.4,9.2,318.6,1014.8,27.5,1.8,248.1,21.4,9,10,2024-03-14T06:31:43,2024-03-14T18:29:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-15,82.4,57.2,70.5,80.3,57.2,70.1,45.4,45.6,0,0,0,,0,0,21,12.8,276.6,1014.4,2.9,2.6,274.4,23.6,9,10,2024-03-15T06:30:35,2024-03-15T18:29:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-16,84.2,58.1,70.9,81.4,58.1,70.4,46.7,46,0,0,0,,0,0,11,8.7,271.9,1015.9,20.6,2.4,270.2,23.2,9,10,2024-03-16T06:29:26,2024-03-16T18:30:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-17,85.5,57.7,71.4,82.8,57.7,70.8,48.7,49,0,0,0,,0,0,12.5,8.1,291.1,1015.3,32.4,2.1,260.9,22.5,9,10,2024-03-17T06:28:17,2024-03-17T18:30:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-18,85.3,57.2,71.3,82.7,57.2,70.8,49.2,50.7,0,0,0,,0,0,13.9,8.1,278.6,1013.8,11.6,1.9,276.5,23.8,9,10,2024-03-18T06:27:08,2024-03-18T18:31:33,0.26,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-19,86.4,58.1,73.4,83.8,58.1,72.6,50.4,49.2,0,0,0,,0,0,14.8,9.9,287.3,1013.3,4.5,2.1,275,23.7,9,10,2024-03-19T06:25:58,2024-03-19T18:32:07,0.3,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-20,91.4,60.8,75.7,87.4,60.8,74.7,52,49.4,0,0,0,,0,0,13.2,8.1,303.9,1013.3,2.3,2,277.1,23.7,9,10,2024-03-20T06:24:49,2024-03-20T18:32:41,0.33,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-21,83.6,64.3,73.5,83.6,64.3,73.5,59.1,62.3,0,0,0,,0,0,22.1,11.4,81.4,1013.2,26.9,2,263.4,22.5,9,10,2024-03-21T06:23:39,2024-03-21T18:33:15,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-22,91.4,66.2,77.6,89.4,66.2,77.3,60.2,58.9,0,0,0,,0,0,15.4,10.3,118.4,1009.8,15.9,2.1,271,23.5,9,10,2024-03-22T06:22:29,2024-03-22T18:33:49,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-23,91.4,65.9,79.7,88.9,65.9,78.7,56.9,51.2,0,0,0,,0,0,20.8,11.4,288.2,1008.8,14.2,2.2,277.7,24.1,9,10,2024-03-23T06:21:20,2024-03-23T18:34:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-24,84.3,66,76.2,83.5,66,76,57.6,54.7,0.003,100,4.17,rain,0,0,31.5,11.4,301.7,1011.2,68.1,2.1,207,17.9,7,10,2024-03-24T06:20:10,2024-03-24T18:34:56,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-25,90.6,63.4,76.9,90.6,63.4,76.4,59.1,58.7,0,0,0,,0,0,20.8,11.4,279.6,1012.8,15.6,1.9,278.5,24.2,9,10,2024-03-25T06:19:00,2024-03-25T18:35:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-26,93.2,66.2,79.5,90.1,66.2,78.6,56.8,50.8,0,0,0,,0,0,17.4,10.3,276.4,1011.7,38.4,2.5,265.4,22.9,9,10,2024-03-26T06:17:51,2024-03-26T18:36:04,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-27,96.8,71.5,84.1,96.6,71.5,83.6,58.5,44.3,0,0,0,,0,0,15.7,9.2,298.4,1013.4,49.9,2.4,272.1,23.6,9,10,2024-03-27T06:16:41,2024-03-27T18:36:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2024-03-28,96.7,73.3,85.3,94.5,73.3,84.7,57.4,40.9,0,0,0,,0,0,12.8,9.2,296.7,1011.1,59.5,2.4,248.1,21.2,9,10,2024-03-28T06:15:32,2024-03-28T18:37:10,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VIDP
india,2024-03-29,96.7,69.7,83.7,97.2,69.7,83.9,61.9,51.4,0,0,0,rain,0,0,11.9,10.3,106.2,1010,55.3,1.8,264.6,23,9,10,2024-03-29T06:14:22,2024-03-29T18:37:44,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VIDP
india,2024-03-30,93.1,75.1,84.9,93.2,75.1,85.3,61.2,46.1,0.063,100,8.33,rain,0,0,21.9,9.2,44.6,1010.4,41.7,1.9,267,23.1,9,10,2024-03-30T06:13:13,2024-03-30T18:38:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,VIDP
india,2024-03-31,94.9,73.3,83.8,91.2,73.3,82.7,56.7,44.4,0,0,0,,0,0,23,13.9,296.6,1011.7,21.5,2.2,280.8,24.3,9,10,2024-03-31T06:12:04,2024-03-31T18:38:50,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VIDP
india,2024-04-01,87.7,66.1,77.4,84.2,66.1,76.4,52.7,49.2,0,0,0,,0,0,20.8,10.3,285.8,1009.9,34.7,2.5,270.6,23.4,9,10,2024-04-01T06:10:55,2024-04-01T18:39:24,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
